"OID20196","OID20101","OID20207","OID20162","OID20652","OID20715","OID20656","OID20668","OID20697","OID20610","OID20671","OID20666","OID20477","OID20675","OID20693","OID20762","OID20606","OID20574","OID20628","OID20591","OID20586","OID20719","OID20735","OID20611","OID20645","OID20631","OID20694","OID20696","OID20600","OID20655","OID20672","OID20473","OID20650","OID20661","OID20613","OID20624","OID20674","OID20523","OID20724","OID20712","OID20687","OID20621","OID20695","OID21042","OID21124","OID20976","OID20985","OID21030","OID21031","OID21018","OID20955","OID20995","OID20966","OID20953","OID21004","OID21414","OID21402","OID21466","OID21374","OID21375","OID21449","OID21411"
1.800121,4.713439,5.5441246,3.3980782,5.97737,2.1365597,7.8343515,6.3096685,5.6046844,3.478329,4.0973816,5.2721553,2.5784693,4.046758,4.9416566,2.8495138,3.5450206,4.579243,3.533815,1.6124392,2.1363058,4.1375055,5.90997,7.285008,5.192354,5.0951433,5.250814,3.1505558,2.6260154,7.0765934,13.779841,1.6937501,9.394375,4.0524282,5.8686233,6.406718,4.828836,3.215391,6.6277947,4.4630814,4.365397,4.2610545,4.560773,4.746175,2.6850758,3.9898784,3.2604203,3.1877537,4.0841374,5.9434686,4.2791567,4.8918977,4.5104055,3.5946202,5.474319,3.8833284,4.036687,7.5689864,6.0448194,2.3556824,5.1316404,1.9749029
1.8592899,5.220163,4.2999268,3.654735,6.4048986,2.6975112,8.192583,6.253324,5.431097,3.4749553,4.8200583,3.9587755,2.5644453,4.123921,5.1450434,2.1409314,3.8719375,5.6014433,3.081854,1.8240496,1.6293596,4.436856,6.1613984,6.32509,5.9085474,5.254892,5.330724,3.8309622,3.3699732,6.6604514,12.88637,1.4757843,7.9954796,4.0425644,5.128519,6.13618,5.5800753,3.6930275,6.8506794,4.68094,4.6785116,3.6298642,4.778539,3.500249,2.7238483,4.308292,3.3271494,3.0449827,4.7245274,5.427619,4.401802,5.2670302,4.6164904,3.5976126,5.3984594,3.997981,4.5003185,6.8212953,7.1418214,2.5913205,4.6088147,2.6812863
1.4501694,9.013932,4.1584687,3.436034,7.8684916,2.4254332,11.467559,6.0863557,8.34991,5.4792933,8.927982,5.602753,5.1909432,6.2130046,6.255453,3.5349066,3.8590634,5.030978,3.1986327,1.6658382,2.19738,6.1395793,7.80313,6.2991953,5.3145638,7.058694,5.8789296,4.029096,4.1341944,8.126848,12.581726,3.1658804,8.744765,5.2080717,6.254397,5.8781037,6.557782,6.863578,7.753693,3.9345367,5.3159432,3.781042,5.565278,5.1049476,3.669563,4.515753,5.3139505,6.472643,3.6268415,6.148009,4.557122,5.1408367,5.926343,4.705572,8.283638,4.2876554,9.669065,8.180205,7.005963,2.7100954,5.0190806,3.0971816
2.858453,5.149149,3.6334138,4.740045,6.0004253,2.884132,7.7790446,6.7638307,6.2289944,4.4941545,6.450604,5.5210166,4.9214463,4.069196,5.1618576,3.089909,3.9996197,4.5574603,3.030412,1.788936,2.5336766,4.3547406,6.256984,6.59322,5.141875,5.968277,5.1934543,3.8454084,3.706151,6.3838077,10.092312,1.833251,7.54575,3.7273774,5.6021004,5.309885,7.078622,3.955079,6.4209003,4.4791064,5.607696,3.3346922,3.98156,4.3877954,2.8670459,4.430023,4.5355043,4.6358833,2.684511,5.789253,4.3272853,5.419646,4.0332437,2.8975022,5.8409014,4.335716,7.638919,8.113044,6.0707846,2.8576174,4.9669523,3.4399886
1.9129313,5.63636,5.440504,3.4919384,6.463054,2.8390949,8.170068,6.4390883,7.666594,3.6730294,4.752921,6.2429495,2.2374744,4.638494,5.4106984,3.4362807,3.940454,4.5374618,3.5916784,1.7933098,2.2196302,4.7161417,6.045225,6.713681,5.366969,6.237354,5.551946,3.0974257,2.7142339,6.7979846,11.344198,1.9612341,8.100486,4.0081253,6.7822747,5.681727,5.42087,4.994427,6.793839,4.459948,4.4661946,3.8828528,4.186945,5.573351,3.0517547,4.1818876,3.2843049,3.8421164,3.1747537,6.1547775,4.5840178,4.887895,4.564687,3.938815,6.2044296,4.3275585,5.0306134,8.489932,5.8149095,2.7942934,4.851002,2.2612057
2.1635864,8.975538,4.8721876,4.4958577,6.708819,4.1074014,9.538911,7.9509416,8.869549,4.359414,6.1447234,5.524643,3.8081896,5.1954637,5.1294646,5.3254333,4.0714917,6.0582848,3.347152,1.8783724,2.4755592,4.9826922,7.465743,6.7732043,5.87975,8.890799,6.544814,3.1973562,3.314908,7.248487,11.705429,2.0358987,7.9409165,3.8503811,7.5013657,6.245155,5.6145387,6.6880755,7.057561,4.342033,5.1070504,4.029987,4.8154,6.9439974,3.2830331,5.638071,3.3244424,4.5605597,3.02754,7.3476496,4.6463666,5.110544,4.5830684,3.5693178,7.2968974,4.7559094,6.142579,9.733989,6.438489,3.2585566,4.802138,2.8073807
1.2340512,8.612394,4.680785,3.5339313,7.7814817,2.468605,11.430356,6.211766,7.3319373,5.562656,6.7699676,5.075849,3.5563967,6.8917427,7.2216125,3.0576267,3.9216967,5.9093904,3.6111856,1.6906317,1.8883585,5.6215467,7.8316565,5.9192815,5.4343443,6.3930645,5.728716,3.5242252,4.0706534,8.7034445,12.439062,1.6658072,7.860103,4.78807,5.910027,5.4080553,6.3766656,6.9400606,9.156309,4.106831,5.84137,4.0531297,5.8002725,5.1894493,3.4748764,4.4008484,4.399003,6.2064285,6.2485228,6.24229,4.929661,5.5765905,6.85447,4.7933745,6.7954593,4.9409275,6.0620317,7.701447,7.2586184,3.6163018,4.61653,3.1094482
2.1319876,7.9029355,4.030839,3.6324096,6.5307455,3.9154234,9.621846,6.98181,7.5493464,4.8396173,5.881034,5.5414085,3.6245925,5.4705567,6.4848375,3.6063912,4.1618705,5.5815225,3.3188722,1.936189,2.1850367,5.0772815,7.3884068,6.5773783,5.5275464,7.9356813,5.619705,3.994902,4.167448,7.0152555,10.162225,2.456486,8.566506,3.8541167,6.3003387,5.5242114,6.959014,6.4317546,7.6300225,4.315801,6.3255553,4.341091,4.6691523,4.874592,3.4474347,5.1310368,4.2209153,4.2960806,3.2898824,6.608197,4.382799,5.707826,5.4587355,3.5613964,7.1071553,4.1283016,7.6259785,9.07268,6.0568795,2.598119,4.7575626,5.369427
1.6870087,5.821736,3.3821883,2.628858,6.2966523,2.134363,7.585522,6.211368,7.679671,3.570476,4.254065,5.1788077,1.6690451,4.0601287,5.633007,3.1399667,3.928873,3.8043356,2.9562836,1.6275865,2.164403,4.4905515,5.9962435,6.448218,5.2123237,6.351359,5.17631,2.7181184,2.1852834,6.1350746,9.032104,1.6422703,6.640975,3.7740242,5.8192606,4.93403,5.273527,5.624113,6.081539,4.257028,4.0991116,2.9922574,4.1187983,4.8346496,2.9702806,3.9885893,2.8529456,3.402049,1.939009,6.120767,3.5940375,4.363912,4.0383735,3.0915947,6.194997,3.4925346,4.577848,8.09292,5.569264,1.6661196,4.4066195,2.1535323
2.3191695,5.5179043,4.780135,3.7588177,7.151217,4.633596,8.46282,6.35415,6.4723783,3.8807898,6.530571,4.7820015,3.3170466,4.38229,6.0790777,2.7961123,4.742726,5.2544756,3.4799404,2.1664894,1.8455331,4.909144,6.4670835,6.5689263,5.8943057,6.446172,6.51292,4.028579,3.4882102,6.4751606,11.862556,1.8400041,7.979767,4.0700665,5.58995,5.570313,6.470592,4.868209,7.9036813,4.59175,4.652033,3.9455092,4.395482,4.6001396,3.1286209,4.94118,4.1053114,3.3724663,4.275244,6.0428896,5.028146,6.083821,5.299651,3.5158815,5.851578,4.676176,6.098069,7.4247704,7.234314,3.0103986,4.717686,5.3142843
2.0347812,5.7804375,4.357094,3.356065,7.5195165,2.3773754,7.2987766,5.2494426,7.0058255,3.0881462,5.3470745,5.514458,2.028708,3.4481165,4.55148,2.8365555,4.6190925,6.4298086,3.1328657,1.918839,2.0860956,5.1431127,5.745413,6.611541,5.508102,6.269044,5.3185515,3.0029383,2.4821022,5.2990007,9.380176,1.8210514,7.5230975,3.5773928,5.199698,5.1752243,5.2239227,4.8119407,6.008412,4.663609,4.269272,3.399173,4.0272093,4.4178557,3.0889869,3.9780395,2.6593866,2.807333,2.170044,5.3207555,4.3126855,4.6691685,4.203707,4.896298,5.568778,4.137814,4.346948,7.6766443,5.942854,2.0996668,4.4683833,1.9562776
1.9912714,6.058539,5.432416,3.9060407,6.681371,3.8144143,10.130859,6.7988825,7.1770673,4.5747437,6.839242,5.2436295,2.8877523,5.275996,5.8717494,3.4209702,4.1981378,5.790347,3.820819,2.1437943,2.0289245,5.187294,7.057115,6.6609383,5.8353252,6.6712637,6.371983,3.6501336,3.8097053,7.208129,11.920078,2.123514,9.056394,4.097197,6.075574,6.1913047,6.3278904,5.5454617,8.3050585,4.418314,5.777409,4.4655337,4.5937376,5.041534,3.1937785,4.544188,3.641047,4.235101,5.052277,6.0747113,5.5080023,5.340534,5.7899094,4.0404863,6.4150023,5.247564,7.7586627,8.332337,6.6552696,3.8937624,4.9737725,3.4313676
2.4652338,5.64388,4.220015,3.5072727,6.855061,4.033639,7.812299,6.684631,7.707592,3.8342335,5.243036,5.7129917,2.5606985,4.3195686,5.112073,3.6592913,4.525592,4.3656597,3.802616,1.9936125,2.5293236,5.386016,6.361008,7.831428,5.5491233,6.69062,5.946757,3.3275018,2.7358568,6.685534,10.337054,1.9517232,7.9420905,4.378246,6.221896,5.8641944,5.771948,4.9826555,6.759381,4.661228,4.5122695,3.8060281,4.3066287,5.22397,3.4308517,4.533494,3.685174,4.0889235,3.5693233,6.330902,4.353567,5.214677,4.653558,3.8145278,6.592828,4.2901077,6.0734706,9.239034,5.870539,2.5136895,4.7874727,3.2266219
2.39907,4.809996,4.0749817,3.562126,6.1276135,3.2588935,7.8114557,6.6381874,5.817536,4.0120397,5.005534,5.560727,4.329256,4.560137,5.0140657,3.283223,3.8002727,4.4233413,3.6893954,1.8333042,2.3141084,4.5853696,6.1303244,7.1572995,4.9604125,6.1949925,5.7191854,4.2077594,3.0920477,6.945563,11.290901,2.0482085,9.138114,4.09487,6.201318,6.0018396,6.120886,3.5103972,7.7498536,4.3365192,5.0720863,3.9006376,4.665619,4.772959,2.8168042,4.747085,5.0581775,3.6821368,3.5286958,6.160816,4.2190127,5.938754,5.0007057,3.1976955,5.661294,3.9524539,8.29154,7.8667774,5.9954453,2.3111742,5.2818522,3.0294902
1.6230327,4.0209017,4.7969522,2.7385216,6.541409,2.6359458,7.2681246,5.8754535,5.96181,3.1151767,3.493113,5.3110614,1.6796844,3.1799924,4.6146836,2.6847289,3.7650776,3.8090003,2.8780956,1.9403555,3.0388732,4.0237994,5.6158843,7.077305,5.194128,5.6993365,5.085165,2.768069,1.9126179,6.37858,9.907956,1.6069981,7.1657925,4.0801754,5.4417586,5.523763,5.1018972,3.866884,5.6795697,4.7523484,3.3641157,3.1249473,4.241263,4.1544294,2.7244194,3.8968399,2.8355517,2.54022,0.6108974,5.8530035,3.5699625,4.844391,3.7230241,2.8030643,5.3149643,3.4415119,2.9056938,7.7246776,5.674142,1.3982118,4.641788,1.2733105
1.6313474,8.753808,5.023572,3.8781967,6.6520534,2.7157505,9.113583,6.1879478,7.877654,5.707787,8.6087475,5.415214,4.561755,5.8870354,6.1436234,3.141899,4.0376368,6.33651,3.8945749,1.6636847,1.9006131,4.886307,7.096604,5.821367,5.576003,6.7435417,5.973199,3.8893335,4.762716,7.6298704,12.775983,1.9796783,8.7488165,4.1586423,6.259526,4.9000587,6.048892,6.7233996,8.5182905,4.1822233,5.855026,4.2908874,6.1409407,5.115006,3.3588974,4.3403697,5.0581465,4.603151,6.3119965,6.4728427,5.764535,5.0496798,6.1238337,4.049698,6.9743147,5.0873904,8.534907,8.1302595,7.160965,4.583467,4.5753255,4.7662315
1.8369187,7.3766456,4.4092565,3.2035882,7.319508,2.7856457,10.00229,6.83359,8.859068,4.1167307,8.290141,5.051737,4.0718527,4.7798524,5.0315437,4.674878,4.1324387,5.4306703,3.5409188,1.7191323,2.2279072,5.2612715,7.204216,6.613565,5.468218,7.6701818,6.5005107,3.222344,3.0401838,7.1363144,10.414408,2.5568247,7.6207514,3.6255794,7.800675,5.7052455,5.5562153,7.303376,7.49934,4.170202,4.848159,3.7871475,5.11732,6.892608,3.4549632,4.648532,3.103936,4.774693,5.2848163,7.1492267,4.425615,4.31963,5.2673407,3.7739828,7.4642115,4.7203155,7.391952,10.171161,5.9819155,2.88835,4.605523,2.3881252
1.9998637,6.02567,3.086338,3.5663767,6.612453,3.9767075,8.669604,7.604705,7.7047834,4.000432,6.193723,5.60218,3.6757894,7.024416,6.50122,3.2086546,4.1733108,5.0336213,3.0287316,1.9113803,2.0804381,4.8261867,6.882644,6.756763,5.255227,6.9054003,6.0319405,3.802065,3.6969569,6.7306676,9.803255,2.7059414,7.492881,3.7262893,5.9767036,5.3962,6.6196427,6.487894,6.928551,4.426136,4.917423,3.5087888,4.4283586,4.9757943,3.1197546,4.8970494,3.9462864,5.679244,2.4716463,7.5053506,4.175381,6.21304,4.652349,3.5755918,6.9737453,4.176421,5.253159,8.478734,6.625511,2.4404774,4.7274876,2.9788291
1.7377479,5.7114406,3.4923549,3.899113,6.3616076,2.3823276,7.6117115,6.0931807,7.631997,3.3496547,4.485597,5.6406054,2.0885334,4.136982,5.326542,3.0519083,3.8751674,5.400013,2.825613,1.4376532,1.725661,4.622482,5.840479,6.4454317,5.590654,6.2350483,5.547866,2.9729753,2.823662,6.364575,9.9482765,1.7796531,7.6092496,3.4161127,5.803574,4.9932528,4.983438,6.0922856,5.8882394,4.294987,4.3567276,3.200698,4.03213,4.524383,3.0032582,3.9405172,2.823255,3.592896,1.7952172,5.9413514,4.265715,4.3765464,3.8844924,3.9757168,5.828957,4.063639,4.1456623,8.011414,6.449436,2.1487615,4.144843,1.7110903
1.5903994,7.707677,4.8431845,3.2976277,6.719342,2.7238717,10.582183,6.383746,7.921476,4.966541,6.612479,5.1033483,3.4915211,5.5611467,6.5648046,3.3306324,3.7329516,5.3303185,3.1835542,1.6153126,2.035269,5.033517,6.980961,6.259579,5.418478,6.540773,5.7450175,3.291521,3.7546432,7.7869263,12.940049,2.111331,8.513876,4.364701,5.9636188,5.4065733,6.050677,7.207354,7.9158754,3.9215899,4.7069287,3.6329575,5.3798866,5.335547,3.2239213,4.305208,3.7975373,4.837757,5.1390195,6.0563626,4.449508,5.0169487,5.429743,4.4303074,7.7969174,4.71923,5.6693335,8.737364,6.6814656,2.793744,4.4385133,2.4260542
3.0846927,8.21393,4.571595,3.885871,7.065687,4.7992096,9.135495,7.723865,8.779229,3.9173753,6.261228,5.704678,3.0404198,4.4425564,5.995045,4.3595247,5.5312004,4.893589,3.9743524,3.0802376,2.405779,6.0207267,7.416551,7.4548025,6.0310674,7.3682985,6.3528666,4.71842,3.9034784,6.5501814,11.072943,3.1849318,9.198817,5.538433,5.9007635,6.2587776,7.3634553,7.070238,9.020076,5.3348236,5.7940183,4.612407,4.2495704,6.24047,4.1059732,6.4739995,4.5790334,4.3298197,5.146745,6.078864,4.560731,7.8241916,6.1023993,3.773478,7.111495,5.029577,8.749617,9.442219,6.466026,2.7847807,5.760736,5.08179
2.37566,5.53465,5.1305285,3.6034884,6.289494,2.84578,7.6875377,6.1705933,6.142193,3.6061075,4.6971154,5.580274,2.5685976,3.8752456,4.819785,2.8811584,3.9118116,4.6621876,2.921035,1.8105117,2.02413,4.4067364,5.8559256,6.8028727,5.3905153,6.03771,5.3083153,3.3299782,2.7391322,6.3778744,11.221006,1.871473,8.075951,4.4929976,5.609596,5.346768,5.5368176,4.1110835,6.191279,4.7807536,4.541864,3.230575,4.6135697,4.346774,2.9056363,4.201141,3.2456486,3.2450972,2.339043,5.6752477,4.0809064,5.0336266,3.7255223,3.4829152,5.656961,3.79047,5.0034966,7.788136,6.2604704,1.8562127,4.7814584,2.0049577
1.6767247,5.84689,3.1411686,3.9460325,6.441009,2.3418212,7.625248,5.5975122,7.5204134,3.988629,5.740888,6.906851,1.8208978,5.573803,6.088919,3.0912137,4.0834785,4.7314615,2.9197528,1.7184354,2.2713516,4.605273,5.9716535,6.4205003,5.3927393,6.1220517,5.7371597,3.1675143,3.004775,6.0837865,10.038932,1.7628796,7.245285,3.5288212,5.52894,5.1026015,4.442662,5.448043,5.9393897,4.3212914,3.9561658,3.3302166,5.6063232,4.7988267,3.1881313,3.9796107,3.2203002,4.827319,0.89841497,6.2964,4.169032,4.6570606,4.1370177,4.177849,6.157231,3.9416442,4.447079,7.476404,6.844114,2.4311483,4.8660593,2.2630322
2.099761,6.681959,4.078366,3.899237,6.8021297,2.908122,8.45588,5.7380185,6.5346622,4.100566,6.393034,5.2732816,2.7455091,4.1198335,5.1446123,2.7849336,4.30382,5.839945,3.0548077,1.9273179,1.9129069,4.779571,6.081453,6.247886,5.6672826,6.235258,5.4614053,3.6374738,3.4413836,6.2745733,11.8402,1.6437329,7.799573,3.9889853,5.2204094,5.202112,5.348156,4.7395062,6.5491533,4.5054293,4.409721,3.471264,4.8169446,4.183269,3.058685,4.332851,3.3160982,3.4773233,2.6801574,5.61208,4.460568,5.13235,4.36225,4.3301764,5.8308253,4.146763,4.976973,7.389391,6.752639,2.4887884,4.714193,2.7669253
2.1202307,5.11896,6.0733104,3.9106655,6.2877235,2.9784033,7.6295195,6.220672,6.463828,3.550633,4.7655706,4.7259283,1.9201335,4.0304613,4.9137664,3.1432786,3.6984074,4.5108294,3.8456392,1.8919846,1.8598047,4.304898,5.927764,6.718316,5.4807577,5.7964673,5.4465766,3.3144422,2.604654,6.4546494,12.3990135,1.541099,7.9772806,3.988677,5.8121657,5.5528235,5.294023,4.516282,8.276669,4.454578,4.0964212,3.7794392,4.0139813,4.981588,2.8026795,3.9031847,3.199783,2.7307608,7.200633,5.4770656,6.086871,4.8860245,5.925549,3.376692,5.6929326,5.956393,4.4593453,7.3451734,6.7401414,4.524844,4.757297,2.6663678
2.556819,5.6271725,3.3837795,3.6046548,6.2651353,3.0274565,7.8714933,7.153053,6.3891416,4.4238997,5.7727346,5.414531,5.18405,4.8643017,5.535876,3.0799384,3.997753,4.229219,3.2016118,1.7472225,2.0427277,4.853107,6.234009,6.6026435,5.2313547,6.6038146,5.902642,3.8492014,3.7489784,6.4653463,10.316655,1.8993127,7.5359974,3.8909354,5.7102304,5.3555727,6.428695,4.735278,6.6592526,4.321953,4.933211,3.231555,4.374482,4.2048693,2.9548163,4.705566,4.7576632,4.343448,2.786447,6.8635216,4.264998,6.1290426,4.3355107,3.1376061,6.1370025,4.187674,6.727757,7.72746,6.4020143,2.0924685,4.917374,3.070004
2.292001,7.967452,4.3991256,4.1281953,7.184231,3.9866867,9.502232,7.0892673,8.158997,4.559228,7.5323606,5.5321293,4.4065213,6.039377,6.3655605,3.400814,4.3393507,5.864989,3.5725038,2.1180723,2.0608494,5.4518986,7.099183,6.532845,6.1416283,7.5747786,6.276543,4.23456,4.2285137,7.0922475,11.043976,2.7041674,9.126089,4.3638206,5.983399,5.5046544,6.7611847,7.296523,8.761897,4.271583,5.7289233,4.0473595,4.773585,5.2566676,3.5696425,5.145031,4.800252,4.710544,5.307002,6.5714693,5.723031,6.7733264,6.083394,4.7086387,7.5975633,5.1738896,8.600331,8.979477,6.9479985,3.7571604,4.8154244,4.1719275
1.3676965,6.892721,6.5412765,3.823245,7.0193567,2.591259,10.480759,7.2369924,7.1219807,5.1963563,7.717261,5.3095694,4.014789,4.2284184,6.0275326,5.088783,3.7776234,6.345838,3.6273248,1.5853634,2.0795004,5.042877,6.802085,6.5576587,5.4815974,7.826884,5.548664,3.370362,3.6173308,7.523005,13.544727,2.6457975,9.092794,4.75918,7.335639,5.470786,5.5689073,6.569579,9.037456,3.8636413,4.735653,4.540832,5.7224417,7.0008273,3.4336102,4.179399,3.5294228,4.4791427,8.093513,6.4406714,5.289438,4.798828,6.3302994,5.186013,7.693498,5.231751,6.8883934,9.639065,6.050097,4.158386,4.4715576,2.130293
