"OID20196","OID20101","OID20207","OID20162","OID20652","OID20715","OID20656","OID20668","OID20697","OID20610","OID20671","OID20666","OID20477","OID20675","OID20693","OID20762","OID20606","OID20574","OID20628","OID20591","OID20586","OID20719","OID20735","OID20611","OID20645","OID20631","OID20694","OID20696","OID20600","OID20655","OID20672","OID20473","OID20650","OID20661","OID20613","OID20624","OID20674","OID20523","OID20724","OID20712","OID20687","OID20621","OID20695","OID21042","OID21124","OID20976","OID20985","OID21030","OID21031","OID21018","OID20955","OID20995","OID20966","OID20953","OID21004","OID21414","OID21402","OID21466","OID21374","OID21375","OID21449","OID21411"
2.291268,6.498374,4.287541,3.460606,7.299526,3.208869,8.021583,6.633588,8.012925,3.886314,5.650136,5.783564,2.537837,4.617183,5.179565,3.369723,4.488742,5.111221,3.270524,2.104815,2.122291,5.084849,6.403806,7.017203,5.596454,6.91244,5.665624,3.336825,2.775416,6.413171,10.473371,1.955043,7.740327,4.224809,5.709785,5.384675,5.874192,5.611772,6.76451,4.583241,4.775777,3.527141,4.406684,5.535705,3.289586,4.663561,3.113844,3.754524,3.087509,6.18789200000001,4.320043,5.319804,4.648346,3.831984,6.522274,4.149778,5.08605,8.79412,6.340578,2.374757,4.813782,2.42737
2.9371,5.149974,4.436071,3.966268,6.165965,3.523334,7.583722,6.845404,6.666744,4.005452,5.389129,6.162691,3.780499,4.820708,5.299235,3.458225,4.172902,4.382328,3.582084,1.751532,2.320153,4.709103,6.603399,7.070933,5.298993,6.152544,5.705168,3.827236,3.292416,6.791809,11.042409,2.193612,8.035479,4.410279,6.119625,5.494328,6.169335,3.808794,7.223085,4.674544,5.254335,3.779052,4.853167,4.725854,2.905389,4.836731,4.098113,3.956206,3.598092,6.512737,4.505219,6.069723,4.841407,3.260147,6.007035,4.245038,6.574798,7.740162,5.989063,2.551476,5.127102,3.998135
2.012607,4.508202,4.392187,3.740741,6.334741,2.396337,7.029304,6.065912,6.201977,2.922067,4.16205,5.342974,1.704722,3.340465,4.651572,3.120074,3.640984,4.561421,2.875631,1.844046,2.175009,4.124817,5.657683,6.853964,5.291511,6.048495,5.187531,2.716686,2.089957,6.031924,9.381142,1.406702,6.864245,3.870375,5.531452,5.082671,5.060041,3.60571,5.689255,4.677059,3.783549,3.030507,3.874764,4.599604,2.795972,3.824601,2.503272,3.130803,1.991518,5.799228,4.188842,4.520221,3.786614,3.207405,5.476429,3.788994,3.827037,7.868745,5.597894,2.286504,4.481192,1.796751
1.662084,7.527819,5.375544,4.224361,6.942061,2.678991,8.715312,6.354601,7.871579,4.358342,7.240271,5.385854,3.287044,5.104684,5.872954,3.792933,4.117697,5.597287,3.622963,1.73447,1.913667,5.096817,6.902702,6.185919,5.787954,7.008645,6.036442,3.55174,3.430412,7.08602,11.574952,2.201253,8.399438,4.162977,6.422076,5.299657,5.782069,6.087268,8.103505,4.263898,5.332672,4.229835,4.893913,5.460952,3.293521,4.316053,3.421161,4.381885,5.553007,5.86502,5.510281,5.251901,5.689331,4.264426,6.987143,5.233567,6.264087,8.39076,6.652408,4.196147,4.854138,3.193864
1.701526,6.878424,5.207976,3.966206,7.09468,2.785554,8.391018,6.391982,8.124812,4.047865,6.471747,5.397908,2.610176,4.602929,5.345569,3.973392,4.406214,5.190828,3.490235,1.848411,2.009981,5.112222,6.775299,6.57677,5.719203,7.358476,5.703759,3.113409,2.807277,6.587362,10.748017,2.030542,7.810503,4.034063,6.418206,5.290907,5.666,6.223274,7.584472,4.384721,4.932775,3.802744,4.636978,5.944091,3.269622,4.422932,2.814493,4.069227,4.748982,6.007502,4.989439,4.816381,5.098409,3.907191,6.855317,4.709923,5.613298,8.713694,6.331679,3.676491,4.574028,2.253246
2.604216,6.417175,3.884446,4.020455,6.661649,3.449486,7.911121,6.713963,7.630392,4.007235,5.982686,6.035824,3.513079,4.897126,5.623503,3.582085,4.24534,5.036118,3.347496,1.897122,2.092895,4.927717,6.56823,6.851566,5.53864,6.753433,5.771975,3.769203,3.280197,6.530057,10.479664,2.314769,7.881335,4.093707,6.105927,5.303695,6.086086,5.274538,7.078436,4.514009,5.222178,3.630242,4.608271,5.049563,3.164483,4.808552,4.207059,3.938813,2.923024,6.438906,4.411481,6.077682,4.760974,3.644079,6.373024,4.191054,6.539823,8.572748,6.486967,2.550339,4.957435,3.700817
1.970049,6.076409,3.212624,4.077461,6.480295,2.943388,7.584286,6.046741,7.676335,3.31304,4.834244,5.223575,2.106621,4.315819,4.916368,3.302393,4.106459,5.220733,2.787396,1.652434,1.920975,4.586181,6.129762,6.4898,5.455041,6.627913,5.573028,2.929167,2.57653,6.074712,9.315589,1.650699,7.010708,3.727823,5.836521,4.980882,5.273569,5.37939,5.943565,4.372002,4.147194,3.006211,4.053773,5.213911,2.919407,4.266697,2.647331,3.338793,1.805023,5.86662,4.336251,4.668028,4.200329,3.774704,6.102765,4.171199,4.088242,8.422099,6.02526,2.375879,4.2836,1.828123
1.640027,6.870301,5.022017,3.908098,6.775938,2.881649,9.196311,6.414199,7.635788,4.235282,6.352938,5.116025,2.750525,4.883993,5.778024,3.653854,4.040897,5.559016,3.286713,1.621987,1.82876,4.906023,6.835838,6.257917,5.594756,7.001852,5.618896,3.35532,3.013854,7.117866,11.253438,1.983238,8.125387,4.015021,6.121489,5.496722,5.75282,6.125768,7.224628,4.157769,4.995601,3.790348,4.961371,5.40572,3.027002,4.248563,3.203004,4.03093,4.472813,5.948827,4.749874,5.056253,4.822272,4.03358,6.787612,4.492428,4.906296,8.309534,6.493973,2.924248,4.5063,2.566427
3.187823,7.490426,5.040438,4.78245,7.351721,4.38529,9.078459,7.184263,8.567522,4.447157,6.546122,6.557724,4.485663,5.314618,5.927324,3.891982,4.961792,5.492064,3.788036,2.565703,2.499291,5.708115,7.387316,7.415868,5.983663,7.371711,6.15895,4.365024,4.031918,6.608914,11.041746,2.966702,8.743768,4.417289,6.454848,5.706804,7.36739,6.069101,8.42718,4.885893,6.176918,4.475318,4.93915,5.938676,3.775188,6.001412,5.248231,4.399285,4.384248,6.658258,5.159264,7.238153,5.751701,3.990235,6.906523,4.881075,7.890077,9.231018,6.603462,3.368481,5.69254,6.954073
1.894348,5.234071,4.158074,3.205776,6.368669,2.90796,7.44257299999999,6.123812,6.922046,3.465287,4.410152,5.517964,2.102481,4.043246,4.929686,3.110251,3.911714,4.439178,3.071194,1.786538,2.087378,4.565974,5.80372,6.744982,5.38982,6.206362,5.487924,3.051038,2.508649,6.367428,9.934484,1.701425,7.183655,4.049224,5.626702,5.21961,5.294883,4.347163,6.100758,4.519744,4.192828,3.176966,4.133541,4.515539,2.893092,4.135783,2.821741,3.333961,2.14903,6.038572,3.899934,4.806907,4.076162,3.454648,5.764427,3.74049,3.983726,7.977186,5.934202,1.938264,4.608843,1.937624
1.960995,5.159071,3.818993,4.011001,6.523477,2.385606,7.463716,6.088067,6.866834,3.346924,4.656559,5.56453,1.981313,3.647889,4.908385,3.15204,3.925199,4.766486,3.100095,1.864026,2.133097,4.448016,5.737399,6.862456,5.547741,6.348916,5.444922,2.870698,2.395288,6.241284,9.646825,1.68826,7.08674299999999,3.968212,5.669252,5.29267,5.16799,4.514067,6.060158,4.537941,4.061502,3.186399,4.085087,4.542476,2.966351,4.026718,2.903009,3.259065,1.98689,6.031345,4.354505,4.811735,4.153917,3.520009,5.754867,4.040329,3.988144,8.061545,5.970618,2.471499,4.598859,2.109648
1.778901,6.271495,4.783177,3.824268,6.680121,2.894393,7.909217,6.36484,7.193672,3.732778,5.313643,5.72338,2.611206,4.344618,5.277333,3.217465,4.154564,5.033178,3.222568,1.854682,2.067353,4.651768,6.386854,6.54893,5.654852,6.579781,5.570113,3.340826,2.832467,6.746854,10.711873,1.749424,7.721653,4.048889,5.801298,5.450032,5.430136,5.133591,6.736094,4.568286,4.671941,3.63953,4.415293,4.818256,3.023911,4.415267,3.139879,3.657419,3.143647,6.091882,4.400218,5.103222,4.547667,3.757769,6.066937,4.152641,4.868462,8.013788,6.273649,2.577007,4.754632,2.324662
2.26183,5.033115,4.941389,3.714584,6.206953,3.052146,7.685693,6.389441,6.285981,3.675863,4.696222,5.396559,2.475405,4.057546,5.109306,3.054065,3.802565,4.734462,3.432455,1.810459,2.054791,4.397593,6.085894,6.828358,5.274304,5.889999,5.460429,3.375965,2.809992,6.915582,11.58245,1.755594,7.846185,4.039981,5.740489,5.36551,5.296371,4.009667,7.053323,4.357454,4.536793,3.767594,4.512904,4.783977,2.851238,4.184309,3.320268,3.291811,4.281458,5.931437,4.53524,5.163969,4.418881,3.512713,5.901951,4.196652,4.659758,7.616647,6.094836,2.732748,4.813604,2.592536
2.489784,5.619306,3.938836,4.0681,6.166542,3.271937,7.579054,6.797915,7.218043,3.936659,5.225691,5.491198,3.544123,4.614271,4.999342,3.213713,4.021376,4.802453,3.242525,1.698958,2.231185,4.688679,6.440822,6.778029,5.318582,6.432773,5.630817,3.527493,3.013444,6.821276,10.326569,1.988842,7.463453,3.827188,5.91917,5.391492,5.883994,4.703981,6.831282,4.446484,5.138622,3.423435,4.468078,4.757865,2.854099,4.669484,3.860086,3.522184,2.883595,6.304268,4.35919,5.532966,4.470701,3.415755,6.054297,4.176557,6.008048,8.049794,6.043429,2.546185,4.806711,3.281972
2.415457,7.29193,4.58742,4.574796,7.238544,3.249145,8.626683,6.724374,8.073836,4.139141,6.372535,5.635385,3.445592,4.921434,5.716289,3.598531,4.399792,5.764077,3.427016,1.973043,2.047365,5.114794,6.888651,6.728397,5.667543,7.133823,6.001003,3.653435,3.335835,6.939208,11.011514,2.391171,8.24586099999999,4.040003,6.177344,5.403569,6.139372,5.986622,7.196878,4.319011,5.252265,3.896594,4.8475,5.602315,3.34813,4.627085,3.991599,4.150915,3.946181,6.468235,4.753812,5.61064,4.835348,4.093792,6.862381,4.481145,6.738801,8.86963,6.645145,3.01919,4.89377,3.205322
1.738441,6.578362,5.636471,4.095534,6.880942,2.622519,8.849987,6.337779,8.019722,4.016237,6.364248,5.326963,2.341803,4.454126,5.72708,3.882874,4.03675,5.533259,3.604687,1.713628,1.871104,4.943787,6.764134,6.319117,5.740226,7.004565,5.582056,3.111694,2.841361,6.813777,11.279959,2.022237,8.203684,3.95351,6.313586,5.363196,5.298491,6.103719,8.111501,4.322187,4.917995,4.104099,4.776809,5.866975,3.100268,4.299485,2.732312,3.949102,5.448239,5.752089,5.522813,4.790647,5.338319,4.131736,6.670865,5.158624,4.650664,8.62895000000001,6.51364,4.080552,4.580645,2.28087
1.879663,6.282607,4.814991,4.002816,6.478085,2.849119,7.961807,6.426899,7.297724,3.957913,5.357256,5.571545,2.757264,4.640694,5.47816,3.031102,3.927872,5.060551,3.282598,1.783772,2.033874,4.749999,6.467932,6.671058,5.470154,6.16908,5.509597,3.47688,2.912653,6.881982,11.209674,1.913545,7.916711,4.158351,5.890156,5.454845,5.791751,5.326717,6.993789,4.42707,4.955065,3.79258,4.644381,4.722738,2.942808,4.291477,3.476627,3.745924,3.994887,5.9813,4.615122,5.267817,4.639556,3.756657,6.070471,4.306693,5.370812,8.16002,6.427003,2.73532,4.831169,2.899232
1.850899,6.349236,4.714482,3.62207,6.883087,2.813675,7.901862,6.411745,7.684129,3.765383,5.640599,5.732179,2.378884,4.472575,5.499186,3.308175,4.35355,5.069965,3.174971,1.926903,2.158487,4.806317,6.340326,6.705957,5.594577,6.766592,5.557972,3.258549,2.703437,6.492006,10.759536,1.801417,7.647562,4.173368,5.797118,5.334469,5.552065,5.708145,6.77195,4.608239,4.600532,3.561532,4.44835,5.228052,3.193201,4.313652,2.983763,3.793899,3.275002,6.039059,4.52175,5.036503,4.597997,3.837885,6.316451,4.227268,4.928877,8.526484,6.30198,2.547327,4.782034,2.266232
1.947823,5.876895,4.320059,3.258256,6.747878,2.988692,7.582841,6.305353,7.5279,3.499001,4.869679,5.513325,2.270345,4.168876,5.070155,3.232842,4.095932,4.655065,3.072966,1.979553,2.034315,4.718182,6.032079,6.789516,5.585225,6.603951,5.558628,3.003838,2.543335,6.332856,9.915836,1.782624,7.231196,4.014045,5.668012,5.228594,5.318753,5.200119,6.479902,4.515836,4.389172,3.304628,4.318586,5.11261,3.030911,4.251473,2.760297,3.401181,2.484186,6.051878,4.120848,4.86412,4.428275,3.631736,6.269944,3.931242,3.9424,8.59776,5.978259,2.067809,4.583186,1.935009
2.128102,5.574777,4.451152,3.678823,6.625786,3.130196,7.814563,6.453694,6.452918,3.723127,4.984405,5.799823,2.607113,4.183501,5.307709,2.937534,4.069947,4.717428,3.20655,1.824264,2.252549,4.511157,6.193307,6.814715,5.504572,6.12531,5.492533,3.467771,2.853037,6.640776,11.011467,1.765804,7.774141,4.286606,5.695284,5.557238,5.613095,4.106781,6.748802,4.655791,4.609885,3.6623,4.557863,4.58866,3.116287,4.396636,3.454082,3.647499,3.248366,6.203139,4.341357,5.239239,4.440684,3.549557,5.981382,4.074983,5.191338,7.780049,6.23515,2.563306,4.982181,2.796023
2.245793,6.607945,4.814476,3.790762,6.94262,2.994865,7.862722,6.238467,7.999136,3.476265,5.495068,5.356212,2.255219,4.37905,5.119096,3.204905,4.400209,5.287903,3.13727,1.862642,2.032627,4.721265,6.425682,6.702975,5.549832,6.811087,5.476918,2.980301,2.71896,6.180065,10.067902,1.775202,7.488186,4.011644,5.88119,5.235256,5.429339,5.738789,6.473712,4.660576,4.617662,3.353945,4.337184,5.416173,3.096412,4.42996,2.733375,3.868053,2.475007,5.929989,4.381909,4.774587,4.454431,3.848993,6.348345,4.219125,4.40556,8.727234,6.301936,2.421287,4.494812,2.134074
